n_components,n_neighbors,min_dist,min_cluster_size,min_samples,top_n_words,coherence_score,cohenrece_score_umass,n_topics
2,5,0.05,5,5,5,0.3348793005384305,-15.213085380504006,14
19,15,0.0,5,5,10,0.33481483503554793,-14.267155751914002,24
19,20,0.01,5,5,10,0.33465822001788953,-14.842111225885295,19
11,15,0.025,5,5,10,0.3340068728967821,-15.231321232923374,20
14,20,0.025,5,5,10,0.33399887573359754,-14.60497051958186,20
8,15,0.0,5,5,10,0.33385111033810905,-14.393462173660458,12
14,25,0.05,5,5,10,0.33378117012127856,-14.49668926002461,18
16,15,0.05,5,5,10,0.33376170657479387,-14.17098212274441,19
18,25,0.0,5,5,10,0.33365913290870114,-14.454416925137107,18
3,5,0.05,5,5,5,0.33354186713296763,-13.5511626549845,17
19,25,0.05,5,5,10,0.3333504831936618,-12.266472151694941,18
19,20,0.025,5,5,10,0.33329894928502296,-14.37320506981897,6
13,30,0.01,5,5,10,0.33322282899142736,-14.47155023886002,16
11,20,0.0,5,5,10,0.33318179581725765,-14.093514140395584,18
3,20,0.0,5,5,10,0.3329581356824376,-15.17512646435032,22
17,30,0.01,5,5,10,0.33263966085411883,-14.085920686565105,23
8,30,0.05,5,5,10,0.3321814857871918,-13.840618136298877,22
9,30,0.01,5,5,10,0.3321198226549186,-13.772886531407291,19
17,30,0.05,5,5,5,0.3321062800896034,-12.874782991655927,3
9,25,0.05,5,5,5,0.3321062800896034,-12.874782991655927,3
17,30,0.025,5,5,5,0.3321062800896034,-12.874782991655927,3
11,20,0.025,5,5,10,0.33189921182210136,-14.184492121652742,14
6,30,0.025,5,5,10,0.33188198085370324,-14.354359429873002,16
19,20,0.05,5,5,10,0.33166104876573665,-14.363674824183246,17
19,20,0.0,5,5,10,0.3315439844586865,-14.490943623843242,7
8,20,0.025,5,5,10,0.33142363001400066,-14.222391792578382,20
3,25,0.05,5,5,10,0.3314065542210978,-12.248059731078838,13
11,25,0.01,5,5,10,0.331327379938958,-14.315434133323915,21
5,25,0.01,5,5,10,0.3310406812536696,-13.319884319942192,19
10,30,0.01,5,5,10,0.33083264722131717,-13.473049171216084,22
12,30,0.05,5,5,10,0.33047772852043156,-13.919656939439465,22
11,30,0.05,5,5,10,0.33037467544732124,-13.996906942706811,16
15,10,0.01,5,5,10,0.330248886436995,-14.694030590128005,24
8,30,0.0,5,5,10,0.33005209204315267,-15.002759224571731,19
7,15,0.025,5,5,10,0.3299175130127591,-14.625941517582424,22
10,30,0.05,5,5,10,0.3298603689068656,-14.01001174287785,19
9,25,0.01,5,5,10,0.3295908336761933,-13.365438074023553,18
2,5,0.01,5,5,10,0.3295083227632314,-15.28198669188764,19
6,5,0.01,5,5,5,0.32943554238590395,-13.83700762963748,11
5,25,0.025,5,5,10,0.32943521733431846,-14.158201013856596,24
16,20,0.05,5,5,10,0.32929665637682154,-14.168019998991017,19
15,5,0.0,5,5,10,0.3291571487866669,-15.547115960467513,14
20,25,0.025,5,5,10,0.32904147804107753,-12.813176716642944,17
19,20,0.025,5,5,5,0.32878681619604017,-12.301586927512224,6
15,15,0.01,5,5,10,0.32854192292580503,-14.569596337907402,18
18,15,0.0,5,5,10,0.3281862755406957,-14.710654357199571,15
15,5,0.025,5,5,10,0.3278658326740956,-14.998914871124336,11
4,5,0.025,5,5,10,0.3278427382992216,-15.618479917313358,16
12,30,0.025,5,5,10,0.32782899569005297,-13.446228249856247,20
5,25,0.05,5,5,10,0.3278228507111743,-14.480854298320793,15
10,30,0.025,5,5,10,0.32770006586437106,-13.750753533938857,22
19,25,0.025,5,5,10,0.3271642502752735,-13.49989097122326,16
6,5,0.025,5,5,5,0.3271288457827407,-13.446601274917331,15
15,25,0.05,5,5,10,0.3268292684952015,-14.208827706185335,11
12,15,0.01,5,5,10,0.3267899078599494,-14.453481052174315,19
18,25,0.05,5,5,10,0.3265117494808684,-14.018782616567023,16
12,30,0.0,5,5,10,0.32630973920026496,-13.933532657062596,22
14,30,0.05,5,5,10,0.32612950076796166,-12.823923368861852,18
12,30,0.01,5,5,10,0.3253746979026293,-13.998829375889054,17
11,5,0.0,5,5,5,0.3249205703580566,-14.504072241051862,17
4,10,0.0,5,5,10,0.3248910304001998,-14.076606667214602,18
7,25,0.0,5,5,10,0.324486929200639,-14.313905359117792,12
14,30,0.025,5,5,10,0.32440987158569023,-14.36688770496286,17
10,20,0.01,5,5,10,0.3242348557407558,-14.319299977006624,19
5,15,0.0,5,5,10,0.32395395250715975,-15.075824754903373,27
6,15,0.025,5,5,10,0.32380492488335516,-14.736563793097718,15
15,15,0.0,5,5,10,0.3237704851932512,-14.404886089421792,19
6,30,0.05,5,5,10,0.3232250705295294,-14.2256148994209,12
6,5,0.0,5,5,10,0.32314499280528264,-14.334545177992036,11
7,25,0.01,5,5,10,0.3224587138982521,-13.906217901686292,12
14,5,0.05,5,5,10,0.32212390588208617,-14.908873540262732,16
15,5,0.05,5,5,10,0.32178407509042334,-14.506041686392946,15
16,30,0.025,5,5,10,0.3216885760873083,-12.857484553085213,13
20,30,0.05,5,5,10,0.3212357931813844,-13.690548679695056,15
2,25,0.0,5,5,10,0.3211842164561059,-12.317550279033105,5
4,25,0.01,5,5,10,0.32086808107863574,-14.34031899891717,21
16,25,0.01,5,5,10,0.32074175127580384,-13.141144889622566,15
19,30,0.01,5,5,10,0.3203577008789074,-14.13985397652736,16
6,5,0.025,5,5,10,0.3201093055518821,-15.126838809871808,15
8,25,0.0,5,5,10,0.31919954941473405,-12.742623630980994,19
19,15,0.05,5,5,10,0.31917660984370433,-14.443165915705242,20
4,25,0.025,5,5,10,0.31890215568882807,-14.283458004767331,18
19,25,0.01,5,5,10,0.31883959485977825,-12.773203587856562,12
10,25,0.05,5,5,10,0.31842176768438224,-13.691544977114454,12
5,25,0.0,5,5,10,0.317043688918106,-13.1462694668853,18
6,25,0.05,5,5,10,0.31536265274809994,-13.941532416699047,13
10,25,0.025,5,5,10,0.3147291686043026,-13.160467169180743,19
15,15,0.025,5,5,10,0.3097354207796924,-14.143529280240838,18
15,25,0.025,5,5,10,0.3091382940167214,-14.53579249240644,17
9,25,0.025,5,5,10,0.30890589825946874,-13.08493642049616,14
15,5,0.01,5,5,10,0.3066506182704929,-14.803467540927246,18
9,15,0.025,5,5,5,0.2986609741588932,-13.182485948563523,14
8,15,0.0,5,5,5,0.2923184304765519,-12.384951544422313,12
